repo,file_path,lines_of_code,unique_authors_12m,dominant_author,dominant_author_share,bus_factor_single_dev,churn_12m,risk_score
guava,android/guava-testlib/test/com/google/common/collect/testing/IteratorTesterTest.java,356,2,cpovirk,1.0,False,24,3
junit5,junit-platform-launcher/src/main/java/org/junit/platform/launcher/core/EngineIdValidator.java,88,2,Marc Philipp,0.9444444444444444,False,37,3
junit5,junit-platform-launcher/src/main/java/org/junit/platform/launcher/core/EngineFilterer.java,99,2,Marc Philipp,0.9,False,15,3
junit5,junit-platform-launcher/src/main/java/org/junit/platform/launcher/core/EngineDiscoveryOrchestrator.java,277,4,Marc Philipp,0.9707602339181286,False,299,3
junit5,platform-tests/src/test/java/org/junit/platform/launcher/core/StreamInterceptorTests.java,123,3,Marc Philipp,0.9032258064516128,False,42,3
junit5,platform-tests/src/test/java/org/junit/platform/launcher/core/StreamInterceptingTestExecutionListenerIntegrationTests.java,155,2,Marc Philipp,0.9,False,16,3
junit5,platform-tests/src/test/java/org/junit/platform/launcher/core/StoreSharingTests.java,64,2,Yongjun Hong,0.9545454545454546,False,68,3
junit5,platform-tests/src/test/java/org/junit/platform/launcher/core/ExecutionListenerAdapterTests.java,83,2,Marc Philipp,0.9375,False,26,3
checkstyle,src/xdocs-examples/java/com/puppycrawl/tools/checkstyle/checks/coding/VariableDeclarationUsageDistanceCheckExamplesTest.java,92,2,Praveen Kumar,0.9411764705882352,False,24,3
checkstyle,src/xdocs-examples/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckExamplesTest.java,64,2,Anmol,0.9375,False,37,3
checkstyle,src/xdocs-examples/java/com/puppycrawl/tools/checkstyle/checks/imports/RedundantImportCheckExamplesTest.java,56,2,stoyanK7,0.9,False,11,3
checkstyle,src/xdocs-examples/java/com/puppycrawl/tools/checkstyle/checks/imports/CustomImportOrderCheckExamplesTest.java,212,2,Anmol,0.9866666666666668,False,106,3
checkstyle,src/xdocs-examples/java/com/puppycrawl/tools/checkstyle/checks/header/RegexpHeaderCheckExamplesTest.java,65,2,Amit Kumar Deohoria,0.9166666666666666,False,37,3
checkstyle,src/xdocs-examples/java/com/puppycrawl/tools/checkstyle/checks/header/HeaderCheckExamplesTest.java,71,2,Amit Kumar Deohoria,0.9565217391304348,False,35,3
junit5,platform-tests/src/test/java/org/junit/platform/launcher/core/EngineDiscoveryResultValidatorTests.java,83,2,neronsoda,0.9411764705882352,False,41,3
junit5,platform-tests/src/test/java/org/junit/platform/launcher/core/DefaultLauncherEngineFilterTests.java,212,2,Marc Philipp,0.9523809523809524,False,22,3
junit5,platform-tests/src/test/java/org/junit/platform/launcher/core/CompositeEngineExecutionListenerTests.java,178,2,Marc Philipp,0.9,False,24,3
junit5,junit-platform-launcher/src/main/java/org/junit/platform/launcher/tagexpression/ShuntingYard.java,165,2,Marc Philipp,0.9333333333333332,False,29,3
junit5,junit-platform-launcher/src/main/java/org/junit/platform/launcher/tagexpression/Operator.java,146,2,Marc Philipp,0.9545454545454546,False,36,3
junit5,junit-platform-launcher/src/main/java/org/junit/platform/launcher/listeners/discovery/LauncherDiscoveryListeners.java,112,2,JUnit Team,1.0,False,11,3
junit5,junit-platform-launcher/src/main/java/org/junit/platform/launcher/listeners/OutputDir.java,146,2,Marc Philipp,0.9565217391304348,False,34,3
junit5,junit-platform-launcher/src/main/java/org/junit/platform/launcher/core/StreamInterceptor.java,145,2,Marc Philipp,0.972972972972973,False,47,3
junit5,junit-platform-launcher/src/main/java/org/junit/platform/launcher/core/OutcomeDelayingEngineExecutionListener.java,101,2,Marc Philipp,0.9583333333333334,False,37,3
junit5,platform-tests/src/test/java/org/junit/platform/launcher/core/ClasspathAlignmentCheckerTests.java,89,2,Marc Philipp,0.967741935483871,False,97,3
junit5,platform-tests/src/test/java/org/junit/platform/launcher/TestIdentifierTests.java,157,2,Mehuli Mukherjee,0.9777777777777776,False,61,3
junit5,platform-tests/src/test/java/org/junit/platform/engine/support/hierarchical/SingleLockTests.java,64,2,Marc Philipp,0.9333333333333332,False,16,3
junit5,platform-tests/src/test/java/org/junit/platform/engine/support/hierarchical/NodeTreeWalkerIntegrationTests.java,358,2,Marc Philipp,0.9893617021276596,False,95,3
checkstyle,src/xdocs-examples/java/com/puppycrawl/tools/checkstyle/checks/metrics/ClassFanOutComplexityCheckExamplesTest.java,80,2,Amit Kumar Deohoria,0.9285714285714286,False,81,3
checkstyle,src/xdocs-examples/java/com/puppycrawl/tools/checkstyle/checks/javadoc/SummaryJavadocCheckExamplesTest.java,75,2,Amit Kumar Deohoria,0.9583333333333334,False,60,3
checkstyle,src/xdocs-examples/java/com/puppycrawl/tools/checkstyle/checks/javadoc/NonEmptyAtclauseDescriptionCheckExamplesTest.java,57,2,Amit Kumar Deohoria,0.9090909090909092,False,18,3
checkstyle,src/xdocs-examples/java/com/puppycrawl/tools/checkstyle/checks/javadoc/MissingJavadocTypeCheckExamplesTest.java,62,2,Amit Kumar Deohoria,0.9285714285714286,False,44,3
checkstyle,src/xdocs-examples/java/com/puppycrawl/tools/checkstyle/checks/javadoc/JavadocTypeCheckExamplesTest.java,118,2,Amit Kumar Deohoria,0.967741935483871,False,49,3
checkstyle,src/xdocs-examples/java/com/puppycrawl/tools/checkstyle/checks/javadoc/JavadocPackageCheckExamplesTest.java,61,2,Amit Kumar Deohoria,0.9565217391304348,False,27,3
checkstyle,src/xdocs-examples/java/com/puppycrawl/tools/checkstyle/checks/javadoc/JavadocMethodCheckExamplesTest.java,107,2,Amit Kumar Deohoria,0.967741935483871,False,51,3
junit5,junit-platform-suite-engine/src/main/java/org/junit/platform/suite/engine/DiscoverySelectorResolver.java,52,2,Marc Philipp,0.9,False,15,3
junit5,junit-platform-suite-engine/src/main/java/org/junit/platform/suite/engine/ClassSelectorResolver.java,140,2,Marc Philipp,0.9655172413793104,False,49,3
junit5,junit-platform-suite-api/src/main/java/org/junit/platform/suite/api/SelectFile.java,58,2,JUnit Team,1.0,False,3,3
junit5,junit-platform-suite-api/src/main/java/org/junit/platform/suite/api/SelectClasspathResource.java,59,2,JUnit Team,1.0,False,3,3
junit5,junit-platform-suite-api/src/main/java/org/junit/platform/suite/api/IncludeClassNamePatterns.java,57,2,JUnit Team,1.0,False,3,3
commons-lang,src/test/java/org/apache/commons/lang3/util/IterableStringTokenizerTest.java,170,2,Gary Gregory,0.9289617486338798,False,196,3
commons-lang,src/test/java/org/apache/commons/lang3/time/FastTimeZoneTest.java,99,2,Gary D. Gregory,0.9230769230769232,False,28,3
commons-lang,src/test/java/org/apache/commons/lang3/time/FastDatePrinterTimeZonesTest.java,50,2,Gary D. Gregory,0.9285714285714286,False,28,3
junit5,junit-platform-suite-api/src/main/java/org/junit/platform/suite/api/ConfigurationParameter.java,56,2,JUnit Team,1.0,False,3,3
junit5,junit-platform-reporting/src/main/java/org/junit/platform/reporting/open/xml/GitInfoCollector.java,209,2,Marc Philipp,0.995260663507109,False,213,3
junit5,junit-platform-reporting/src/main/java/org/junit/platform/reporting/legacy/xml/LegacyXmlReportGeneratingListener.java,139,2,Marc Philipp,0.9444444444444444,False,30,3
junit5,junit-vintage-engine/src/main/java/org/junit/vintage/engine/VintageTestEngine.java,77,3,Yongjun Hong,0.9166666666666666,False,224,3
junit5,junit-platform-testkit/src/main/java/org/junit/platform/testkit/engine/TestExecutionResultConditions.java,207,2,Marc Philipp,0.9285714285714286,False,25,3
junit5,junit-platform-testkit/src/main/java/org/junit/platform/testkit/engine/TerminationInfo.java,151,2,Marc Philipp,0.9285714285714286,False,24,3
junit5,junit-platform-suite-engine/src/main/java/org/junit/platform/suite/engine/LifecycleMethodUtils.java,104,2,Marc Philipp,0.9857142857142858,False,126,3
junit5,junit-platform-suite-engine/src/main/java/org/junit/platform/suite/engine/IsSuiteClass.java,74,2,Marc Philipp,0.9803921568627452,False,62,3
junit5,platform-tests/src/test/java/org/junit/platform/engine/support/hierarchical/CompositeLockTests.java,137,2,Marc Philipp,0.975609756097561,False,46,3
junit5,platform-tests/src/test/java/org/junit/platform/engine/support/descriptor/TestDescriptorTests.java,95,2,M.P. Korstanje,0.9791666666666666,False,97,3
junit5,platform-tests/src/test/java/org/junit/platform/engine/discovery/IterationSelectorTests.java,79,2,Marc Philipp,0.9,False,20,3
junit5,platform-tests/src/test/java/org/junit/platform/engine/CompositeTestDescriptorVisitorTests.java,54,3,Marc Philipp,0.9166666666666666,False,66,3
junit5,platform-tests/src/test/java/org/junit/platform/console/ConsoleLauncherWrapperResult.java,167,3,Marc Philipp,0.9375,False,56,3
checkstyle,src/xdocs-examples/java/com/puppycrawl/tools/checkstyle/checks/naming/PackageNameCheckExamplesTest.java,55,2,Mostafahassen1,0.9,False,16,3
commons-lang,src/test/java/org/apache/commons/lang3/function/ObjectsTest.java,141,2,Gary D. Gregory,1.0,False,12,3
commons-lang,src/test/java/org/apache/commons/lang3/function/Objects.java,164,2,Gary D. Gregory,1.0,False,4,3
commons-lang,src/test/java/org/apache/commons/lang3/mutable/MutableIntTest.java,285,2,Gary D. Gregory,0.9210526315789472,False,72,3
commons-lang,src/test/java/org/apache/commons/lang3/mutable/MutableDoubleTest.java,288,2,Gary D. Gregory,0.9,False,76,3
junit5,junit-vintage-engine/src/main/java/org/junit/vintage/engine/execution/TestRun.java,285,2,Marc Philipp,0.9583333333333334,False,39,3
junit5,junit-vintage-engine/src/main/java/org/junit/vintage/engine/execution/RunnerExecutor.java,85,2,Marc Philipp,0.9705882352941176,False,41,3
checkstyle,src/xdocs-examples/java/com/puppycrawl/tools/checkstyle/checks/naming/MethodNameCheckExamplesTest.java,103,3,Javawired,0.9166666666666666,False,26,3
checkstyle,src/xdocs-examples/java/com/puppycrawl/tools/checkstyle/checks/modifier/InterfaceMemberImpliedModifierCheckExamplesTest.java,66,2,Amit Kumar Deohoria,0.9523809523809524,False,28,3
checkstyle,src/xdocs-examples/java/com/puppycrawl/tools/checkstyle/checks/metrics/JavaNCSSCheckExamplesTest.java,70,2,Amit Kumar Deohoria,0.9230769230769232,False,26,3
checkstyle,src/xdocs-examples/java/com/puppycrawl/tools/checkstyle/checks/regexp/RegexpSinglelineCheckExamplesTest.java,98,2,Usman Shaikh,0.9333333333333332,False,28,3
checkstyle,src/xdocs-examples/java/com/puppycrawl/tools/checkstyle/checks/regexp/RegexpOnFilenameCheckExamplesTest.java,150,2,Amit Kumar Deohoria,0.9887640449438202,False,124,3
checkstyle,src/xdocs-examples/java/com/puppycrawl/tools/checkstyle/checks/regexp/RegexpCheckExamplesTest.java,142,2,Harsh-Agrawal96,0.96875,False,72,3
checkstyle,src/xdocs-examples/java/com/puppycrawl/tools/checkstyle/checks/naming/TypeNameCheckExamplesTest.java,76,2,Hariom,0.9285714285714286,False,15,3
junit5,platform-tests/src/test/java/org/junit/platform/commons/util/PreconditionsTests.java,231,2,neronsoda,0.9444444444444444,False,73,3
junit5,platform-tests/src/test/java/org/junit/platform/commons/support/conversion/ConversionSupportTests.java,346,2,Stefano Cordio,0.956043956043956,False,382,3
junit5,platform-tests/src/test/java/org/junit/platform/commons/support/ResourceSupportTests.java,224,3,Marc Philipp,0.974025974025974,False,238,3
junit5,platform-tests/src/processStarter/java/org/junit/platform/tests/process/WatchedProcess.java,69,2,Marc Philipp,0.9473684210526316,False,20,3
junit5,platform-tests/src/processStarter/java/org/junit/platform/tests/process/ProcessStarter.java,120,2,Marc Philipp,0.96875,False,38,3
junit5,jupiter-tests/src/test/java/org/junit/jupiter/api/AssertTimeoutPreemptivelyAssertionsTests.java,218,2,Marc Philipp,0.9285714285714286,False,63,3
junit5,jupiter-tests/src/test/java/org/junit/jupiter/api/AssertNullAssertionsTests.java,157,2,Marc Philipp,0.9,False,15,3
commons-lang,src/test/java/org/apache/commons/lang3/builder/DiffResultTest.java,181,2,Gary D. Gregory,0.9444444444444444,False,35,3
commons-lang,src/test/java/org/apache/commons/lang3/Supplementary.java,67,2,Gary Gregory,0.96,False,32,3
commons-lang,src/test/java/org/apache/commons/lang3/StringUtilsSubstringTest.java,385,2,Gary D. Gregory,0.9696969696969696,False,66,3
commons-lang,src/test/java/org/apache/commons/lang3/LangAssertions.java,134,2,Gary D. Gregory,0.9859154929577464,False,150,3
junit5,junit-vintage-engine/src/test/java/org/junit/vintage/engine/execution/ParallelExecutionIntegrationTests.java,204,2,Yongjun Hong,0.9646017699115044,False,248,3
junit5,junit-vintage-engine/src/test/java/org/junit/vintage/engine/VintageLauncherIntegrationTests.java,291,2,Marc Philipp,0.9375,False,27,3
commons-lang,src/test/java/org/apache/commons/lang3/builder/EqualsBuilderReflectJreImplementationTest.java,295,2,Gary Gregory,0.9884726224783862,False,399,3
commons-lang,src/test/java/org/apache/commons/lang3/builder/TestClassBuilder.java,60,2,Gary Gregory,0.9836065573770492,False,62,3
junit5,jupiter-tests/src/test/java/org/junit/jupiter/params/support/AnnotationConsumerInitializerTests.java,198,2,Marc Philipp,0.9767441860465116,False,54,3
checkstyle,src/xdocs-examples/java/com/puppycrawl/tools/checkstyle/filefilters/BeforeExecutionExclusionFileFilterExamplesTest.java,130,2,ElinaZoldnere,0.9876543209876544,False,93,3
checkstyle,src/xdocs-examples/java/com/puppycrawl/tools/checkstyle/filters/SuppressionXpathSingleFilterExamplesTest.java,294,2,ahmedyoussefg,0.994475138121547,False,227,3
checkstyle,src/xdocs-examples/java/com/puppycrawl/tools/checkstyle/filters/SuppressionCommentFilterExamplesTest.java,216,2,Usman Shaikh,0.9931972789115646,False,183,3
checkstyle,src/xdocs-examples/java/com/puppycrawl/tools/checkstyle/filters/SeverityMatchFilterExamplesTest.java,51,2,Praveen Kumar,0.9090909090909092,False,15,3
junit5,jupiter-tests/src/test/java/org/junit/jupiter/params/converter/JavaTimeArgumentConverterTests.java,159,2,Marc Philipp,0.9375,False,19,3
commons-lang,src/main/java/org/apache/commons/lang3/math/IEEE754rUtils.java,261,2,Gary D. Gregory,0.9555555555555556,False,90,3
junit5,jupiter-tests/src/test/java/org/junit/jupiter/api/condition/EnabledForJreRangeIntegrationTests.java,260,3,Sam Brannen,0.9128440366972476,False,267,3
junit5,jupiter-tests/src/test/java/org/junit/jupiter/api/condition/EnabledForJreRangeConditionTests.java,338,4,Sam Brannen,0.92619926199262,False,333,3
junit5,jupiter-tests/src/test/java/org/junit/jupiter/api/condition/DisabledForJreRangeIntegrationTests.java,206,3,Sam Brannen,0.9102564102564102,False,193,3
junit5,jupiter-tests/src/test/java/org/junit/jupiter/api/condition/DisabledForJreRangeConditionTests.java,282,3,Sam Brannen,0.946078431372549,False,256,3
commons-lang,src/main/java/org/apache/commons/lang3/util/IterableStringTokenizer.java,114,2,Gary Gregory,0.991304347826087,False,116,3
commons-lang,src/main/java/org/apache/commons/lang3/tuple/Pair.java,264,2,Gary D. Gregory,0.9318181818181818,False,91,3
commons-lang,src/main/java/org/apache/commons/lang3/time/TimeZones.java,88,2,Gary Gregory,0.9428571428571428,False,40,3
commons-lang,src/main/java/org/apache/commons/lang3/time/DurationUtils.java,277,2,Gary Gregory,0.9574468085106383,False,51,3
commons-lang,src/main/java/org/apache/commons/lang3/time/AbstractFormatCache.java,237,2,Gary D. Gregory,0.9830508474576272,False,122,3
junit5,jupiter-tests/src/test/java/org/junit/jupiter/api/MediaTypeTests.java,135,2,Sam Brannen,0.9696969696969696,False,65,3
junit5,jupiter-tests/src/test/java/org/junit/jupiter/engine/extension/TimeoutConfigurationTests.java,189,2,Marc Philipp,0.9777777777777776,False,55,3
junit5,jupiter-tests/src/test/java/org/junit/jupiter/engine/extension/TestInfoParameterResolverTests.java,107,2,Marc Philipp,0.9583333333333334,False,32,3
junit5,jupiter-tests/src/test/java/org/junit/jupiter/engine/extension/PreInterruptCallbackTests.java,260,2,Marc Philipp,0.9803921568627452,False,87,3
junit5,jupiter-tests/src/test/java/org/junit/jupiter/engine/extension/ExtensionRegistryTests.java,294,2,Yongjun Hong,0.9875,False,82,3
checkstyle,src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/coding/magicnumber/Example5.java,60,2,Ivan Babushkin,0.9836065573770492,False,62,3
checkstyle,src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/coding/illegaltype/Example8.java,85,2,Priyambada Roul,0.9021739130434784,False,99,3
junit5,jupiter-tests/src/test/java/org/junit/jupiter/engine/discovery/predicates/IsTestTemplateMethodTests.java,74,2,Marc Philipp,0.9565217391304348,False,29,3
junit5,jupiter-tests/src/test/java/org/junit/jupiter/api/extension/CloseableResourceIntegrationTests.java,95,2,Yongjun Hong,0.9166666666666666,False,18,3
junit5,jupiter-tests/src/test/java/org/junit/jupiter/api/condition/JRETests.java,166,2,Sam Brannen,0.990909090909091,False,126,3
commons-lang,src/main/java/org/apache/commons/lang3/text/FormattableUtils.java,151,2,Gary D. Gregory,0.9117647058823528,False,68,3
