project_key,file_path,sonar_complexity,sonar_ncloc,sonar_cognitive_complexity,sonar_comment_lines_density,sonar_reliability_rating,sonar_security_rating,sonar_sqale_rating,sonar_sqale_index,sonar_violations,sonar_code_smells,sonar_bugs,sonar_vulnerabilities,sonar_duplicated_blocks,sonar_duplicated_lines_density,sonar_test_success_density,repo,analysis_date_utc,repo_head_sha,sonar_host_url,sonar_project_key
dropwizard,dropwizard-jersey/src/main/java/io/dropwizard/jersey/validation/ValidationErrorMessage.java,2,15,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/main/java/io/dropwizard/jersey/validation/Validators.java,4,21,,19.2,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/AbstractJerseyTest.java,4,34,,2.9,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/AsyncServletTest.java,2,20,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/DropwizardResourceConfigTest.java,48,374,3,0.5,1.0,1.0,1.0,28,2,2,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/JerseyContentTypeTest.java,3,26,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/MyMessage.java,2,10,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/MyMessageParamConverterProvider.java,4,29,1,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/ProvidersBinderTest.java,4,24,,7.7,1.0,1.0,1.0,10,2,2,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/caching/CacheControlledResponseFeatureTest.java,11,77,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/caching/CachingResource.java,10,70,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/dummy/DummyResource.java,2,19,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/errors/DefaultJacksonMessageBodyProvider.java,1,10,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/errors/DefaultLoggingExceptionMapper.java,0,5,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/errors/EarlyEofExceptionMapperTest.java,1,12,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/errors/EofExceptionWriterInterceptorJerseyTest.java,7,65,3,1.5,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/errors/EofExceptionWriterInterceptorTest.java,1,27,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/errors/ErrorEntityWriterTest.java,7,58,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/errors/ExceptionResource.java,6,47,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/errors/IllegalStateExceptionMapperTest.java,2,27,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/errors/LoggingExceptionMapperTest.java,19,65,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/filter/AllowedMethodsFilterTest.java,13,104,1,0.0,1.0,1.0,1.0,8,1,1,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/filter/CharsetUtf8FilterTest.java,1,26,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/filter/DummyResource.java,5,31,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/filter/RequestIdFilterTest.java,3,53,,0.0,1.0,1.0,1.0,18,2,2,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/filter/RuntimeFilterTest.java,4,30,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/guava/OptionalCookieParamResourceTest.java,13,88,,0.0,1.0,1.0,1.0,16,2,2,,,2,61.5,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/guava/OptionalFormParamResourceTest.java,12,95,,0.0,1.0,1.0,1.0,46,4,4,,,2,63.3,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/guava/OptionalHeaderParamResourceTest.java,13,88,,0.0,1.0,1.0,1.0,16,2,2,,,2,61.5,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/guava/OptionalMessageBodyWriterTest.java,7,52,,0.0,1.0,1.0,1.0,,,,,,1,31.1,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/guava/OptionalQueryParamResourceTest.java,18,116,,0.0,1.0,1.0,1.0,34,4,4,,,2,47.1,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/gzip/ConfiguredGZipEncoderTest.java,26,153,,0.6,1.0,1.0,1.0,40,8,8,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/jackson/BrokenRepresentation.java,3,17,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/jackson/CustomDeserialization.java,5,35,2,14.6,1.0,1.0,1.0,20,1,1,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/jackson/CustomRepresentation.java,0,6,,0.0,1.0,1.0,2.0,10,1,1,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/jackson/DefaultJacksonMessageBodyProvider.java,1,9,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/jackson/JacksonMessageBodyProviderTest.java,26,230,3,0.0,1.0,1.0,1.0,2,1,1,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/jackson/JsonProcessingExceptionMapperTest.java,21,131,1,0.0,1.0,1.0,1.0,26,3,3,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/jackson/JsonProcessingExceptionMapperWithDetailsTest.java,1,7,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/jackson/JsonProcessingExceptionMapperWithoutDetailsTest.java,1,7,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/jackson/JsonResource.java,9,57,,0.0,1.0,1.0,1.0,35,6,6,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/jackson/NonBeanImplementation.java,1,6,,33.3,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/jackson/OkRepresentation.java,4,26,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/jsr310/InstantParamTest.java,1,12,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/jsr310/InstantSecondParamTest.java,1,12,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/jsr310/LocalDateParamTest.java,1,12,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/jsr310/LocalDateTimeParamTest.java,1,12,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/jsr310/LocalTimeParamTest.java,1,12,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/jsr310/OffsetDateTimeParamTest.java,1,13,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/jsr310/YearMonthParamTest.java,1,13,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/jsr310/YearParamTest.java,1,13,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/jsr310/ZoneIdParamTest.java,1,12,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/jsr310/ZonedDateTimeParamTest.java,1,13,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/optional/OptionalBeanParamResourceTest.java,5,119,,0.0,1.0,1.0,1.0,48,5,5,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/optional/OptionalCookieParamResourceTest.java,13,89,,0.0,1.0,1.0,1.0,24,3,3,,,2,60.4,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/optional/OptionalDoubleMessageBodyWriterTest.java,17,105,,0.0,1.0,1.0,1.0,18,2,2,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/optional/OptionalFormParamResourceTest.java,12,96,,0.0,1.0,1.0,1.0,24,3,3,,,2,62.3,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/optional/OptionalHeaderParamResourceTest.java,13,89,,0.0,1.0,1.0,1.0,24,3,3,,,2,60.4,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/optional/OptionalIntMessageBodyWriterTest.java,17,107,,0.0,1.0,1.0,1.0,18,2,2,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/optional/OptionalLongMessageBodyWriterTest.java,17,105,,0.0,1.0,1.0,1.0,18,2,2,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/optional/OptionalMessageBodyWriterTest.java,9,64,,0.0,1.0,1.0,1.0,,,,,,1,25.0,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/optional/OptionalQueryParamResourceTest.java,14,96,,0.0,1.0,1.0,1.0,34,4,4,,,2,56.5,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/params/IntParamTest.java,17,39,,0.0,1.0,1.0,1.0,8,1,1,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/params/LongParamTest.java,17,41,,0.0,1.0,1.0,1.0,8,1,1,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/params/NonEmptyStringParamProviderTest.java,6,44,,0.0,1.0,1.0,1.0,28,3,3,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/params/NonEmptyStringParamTest.java,3,21,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/params/UUIDParamTest.java,8,32,,0.0,1.0,1.0,1.0,5,1,1,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/sessions/FlashFactoryTest.java,5,53,2,0.0,1.0,1.0,1.0,8,1,1,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/sessions/FlashResource.java,2,22,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/sessions/HttpSessionFactoryTest.java,4,46,1,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/sessions/SessionResource.java,2,23,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/setup/JerseyEnvironmentTest.java,4,28,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/validation/BeanParameter.java,3,24,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/validation/Choice.java,0,6,,0.0,1.0,1.0,1.0,6,3,3,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/validation/ConstraintViolationExceptionMapperTest.java,118,1110,,1.2,1.0,1.0,1.0,296,24,24,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/validation/DefaultJacksonMessageBodyProvider.java,1,10,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/validation/FailingExample.java,1,8,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/validation/FuzzyEnumParamConverterProviderTest.java,52,203,9,0.0,1.0,1.0,1.0,25,2,2,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/validation/JerseyViolationExceptionTest.java,1,21,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/validation/ParamValidatorUnwrapperTest.java,6,68,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/validation/SelfValidatingClass.java,5,24,2,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/validation/SubBeanParameter.java,4,19,1,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/validation/ValidRepresentation.java,2,15,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/validation/ValidatingResource.java,48,318,1,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/validation/ValidatingResource2.java,1,8,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/validation/WrappedFailingExample.java,2,18,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/jersey/validation/WrappedValidRepresentation.java,2,18,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/java/io/dropwizard/other/RestInterface.java,0,20,,23.1,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jersey/src/test/resources/logback-test.xml,,3,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
dropwizard,dropwizard-jetty/pom.xml,,147,,0.0,1.0,1.0,1.0,,,,,,,,,dropwizard,2026-01-06T01:56:14.713802+00:00,19c8cda97bde3939f0bd7c7b6b2f17d72702856b,http://localhost:9000,dropwizard
